gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_per_tenure
0,0,0,0,0.6347181430566958,1,2,1,0,0,2,2,2,2,0,1,2,1.2980988741032085,1.1747717282019436,0,1.8508557555081702
1,0,1,0,0.5939741817803856,1,2,1,0,2,2,0,0,0,0,1,0,0.6166697850269688,0.7860635120753159,1,1.3233967673799547
0,0,0,0,-1.2395040756535771,1,2,0,0,0,0,0,0,0,0,1,2,-0.5118432673700231,-0.9603550091510038,1,0.7747897147047451
1,0,0,0,0.512486259227765,1,2,1,2,0,2,2,2,2,0,1,1,1.451004913603243,1.182999874426064,0,2.308354327799258
1,0,0,0,0.7569500268856267,1,2,1,0,2,0,0,0,0,0,0,0,0.5385547431084732,0.7952181519761473,0,1.0505556823189106
0,0,1,0,-0.4246248501273714,1,2,0,2,0,0,2,2,2,0,1,2,0.4787219450432425,-0.2384840787538776,1,0.5616347669768771
1,0,0,0,1.6125732136881423,1,2,0,2,2,2,2,2,2,2,0,0,0.726363248146559,1.7389401991989644,0,1.078363564790839
1,0,1,1,0.1865345690172827,1,2,1,0,2,2,0,2,0,0,1,2,0.9357780413748666,0.4994019566263898,0,2.6772622321823873
1,0,1,1,1.5718292524118322,1,2,0,2,2,2,2,2,2,2,0,2,0.8493528886139774,1.7832574800682903,0,1.134510938342724
1,0,1,1,-1.0357842692720256,1,0,0,0,0,2,0,0,0,0,0,2,-0.5351115777287238,-0.8572494985570616,1,0.8276332475676208
0,0,0,0,1.368109446030281,1,2,2,1,1,1,1,1,1,2,1,1,-1.3179240190821602,-0.264580317314561,0,-0.19339119255573425
1,0,1,1,0.7569500268856267,1,0,0,2,0,0,2,2,2,1,1,0,0.3856487036084391,0.7425183092699155,0,0.980934385226078
0,0,1,1,-0.0986731599168891,1,0,2,1,1,1,1,1,1,1,0,0,-1.504070501951767,-0.7389009610439036,0,7.488368282380625
0,0,0,0,0.0643026851883519,1,2,1,0,0,0,0,2,0,0,0,2,0.6831506717661141,0.2705800778521143,0,4.207912578760062
1,0,1,1,1.2866215234776603,1,2,2,1,1,1,1,1,1,2,1,3,-1.3295581742615106,-0.3390307020502382,0,-0.26350460944711906
1,1,1,0,1.3273654847539706,1,2,1,0,2,2,0,2,2,1,1,0,1.274830563744508,1.9893802637631544,0,1.4987434030890816
1,0,0,0,0.5939741817803856,1,2,1,2,2,0,2,2,0,0,0,3,1.1950534996575333,1.052628978488923,0,1.7721796852074607
0,0,0,0,-1.2802480369298874,1,0,1,2,0,0,0,2,2,0,1,2,1.023865216304234,-0.9651860118938524,1,0.753905480853872
0,0,0,0,0.6754621043330061,1,2,0,2,2,0,0,0,0,0,1,1,-0.1678046784949459,0.2872128452863961,1,0.42520941359102327
0,0,1,1,1.4088534073065913,1,2,1,0,2,0,2,2,0,2,0,1,0.974004551249875,1.7733528214767884,0,1.2587206108739428
1,0,0,1,0.2680224915699033,1,0,2,1,1,1,1,1,1,1,0,0,-1.5107185906256817,-0.6635902607512808,0,-2.475875277721642
1,0,0,0,-0.7505765403378537,1,0,2,1,1,1,1,1,1,0,0,3,-1.4924363467724169,-0.8821765903352291,0,1.1753319520726546
0,1,0,0,0.4309983366751445,1,0,1,2,2,0,2,2,2,0,1,1,1.4410327805923713,1.0224076371295516,1,2.372184646968067
1,1,0,0,0.960669833267178,1,2,1,0,0,2,0,2,2,0,1,2,1.205025632668405,1.460639146213689,0,1.5204382355237975
0,0,0,0,-0.7505765403378537,1,0,0,0,0,0,2,0,2,1,0,1,-0.1894109666851681,-0.6663918011546678,0,0.8878399008510282
0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,0,2,0.2177844645920968,-0.9758848079225348,1,0.7622622958772629
1,0,1,1,-0.6690886177852331,1,0,0,2,2,0,0,0,0,1,1,3,-0.2974424076362792,-0.6289129259943965,0,0.9399546028389735
1,0,1,1,1.5310852911355222,1,2,1,2,2,0,0,2,2,0,1,2,1.3712278495162684,2.3253886371835506,0,1.5187845188290832
1,1,1,0,1.6125732136881423,1,2,0,2,2,2,0,2,2,2,1,1,0.6416001175541483,1.6316654670598238,0,1.0118396195655608
0,0,1,1,-0.3838808888510611,1,0,1,0,0,2,0,0,0,0,1,1,0.3490842159019089,-0.2560653992381249,0,0.6670438843791301
1,0,0,1,-0.4653688114036817,1,2,2,1,1,1,1,1,1,0,0,3,-1.3328822185984677,-0.8012628092358323,0,1.721780208731653
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,-1.4841262359300234,-0.9984736061356706,1,0.7799063754318039
1,0,0,1,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,0,0,0.1645997552007807,-0.9765907078666952,1,0.7628136733633422
0,1,1,0,-0.0171852373642686,1,2,1,0,0,0,0,2,2,0,1,2,0.9440881522172598,0.285756926651565,1,-16.628046537530427
1,0,1,1,-0.6283446565089229,1,0,1,0,0,0,0,2,0,0,0,2,0.5335686766030371,-0.3893260730716735,1,0.6196059265225005
0,0,0,0,-1.1580161531009563,0,1,0,2,2,0,0,0,0,0,1,2,-1.0353802504407923,-0.9465458414933644,1,0.8173856979099015
0,0,0,0,0.1457906077409725,1,2,0,0,0,2,0,0,0,1,0,2,-0.299104429804758,-0.1507980700651911,0,-1.0343469473226659
0,0,0,0,0.7162060656093164,0,1,0,0,2,2,2,0,0,2,0,1,-0.8342755680548777,-0.1546584603848188,0,-0.21594128814483335
0,0,1,1,0.6347181430566958,0,1,0,0,0,0,2,0,0,0,1,1,-1.173328090424519,-0.3795317113464466,0,-0.5979531473902505
0,0,0,1,0.7162060656093164,1,0,2,1,1,1,1,1,1,2,0,1,-1.4841262359300234,-0.5790366830648065,0,-0.8084777703916647
1,0,1,0,1.6125732136881423,1,2,0,2,2,2,2,0,2,2,0,1,0.4903561002225927,1.556332707393946,0,0.9651237501548424
1,0,0,1,-0.9135523854430948,1,2,2,1,1,1,1,1,1,0,0,1,-1.3295581742615106,-0.9085816601214826,0,0.9945589049945928
0,0,0,0,-0.5876006952326126,1,0,2,1,1,1,1,1,1,0,0,3,-1.5007464576148095,-0.8345504034776506,0,1.4202678966322162
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,0,0,1,2,0.503652277570422,-0.9720905957226722,1,0.7592986418895861
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,2,-1.5123806127941604,-0.998848615481006,1,0.7801992947212836
1,0,0,0,-0.9542963467194052,1,0,1,0,0,2,0,2,2,0,1,2,0.9723425290813964,-0.6492737275087758,0,0.6803690800460371
1,0,0,0,-1.2395040756535771,1,2,1,2,0,0,0,0,2,0,0,3,0.8626490659618067,-0.9302660240311628,0,0.7505146955976273
0,0,1,0,0.3087664528462136,1,2,1,0,0,0,2,0,0,0,1,1,0.4670877898638917,0.3721634916914606,0,1.2053235973689893
1,0,1,0,1.490341329859212,1,2,1,0,0,2,0,2,2,1,0,0,1.1535029454455674,2.0109984495530697,0,1.349354278286735
0,0,1,0,0.1865345690172827,1,2,1,2,0,2,2,0,2,1,1,2,1.143530812434696,0.6491189229081799,1,3.4798853978001154
1,0,0,1,-0.5876006952326126,1,2,1,0,0,2,0,0,0,0,1,1,0.5235965435921655,-0.3867671857740916,0,0.65821430932954
1,1,1,0,-0.8728084241667845,1,0,1,0,0,0,0,0,0,0,1,2,0.1795579547170885,-0.6391043564382136,0,0.7322389870931029
0,0,1,0,-0.9950403079957154,1,2,1,0,0,0,0,0,2,0,1,1,0.6781646052606785,-0.7305625179535077,1,0.7342039433810087
0,0,0,0,-1.1987601143772668,1,2,1,0,0,0,0,0,0,0,0,2,0.3474221937334304,-0.900596167003167,1,0.7512730497135448
1,0,1,1,0.9199258719908678,1,0,0,2,0,0,0,0,2,1,0,1,-0.1777768115058176,0.385465293764235,0,0.41901777686720126
1,0,1,0,0.0235587239120416,1,2,1,0,2,2,0,0,2,0,1,2,0.9490742187226954,0.3567881085327148,0,15.144627946098103
0,0,0,0,0.5532302205040753,1,0,0,0,0,0,0,0,0,0,0,0,-0.6597632403646212,-0.0504720405013807,0,-0.09123153188448949
1,0,0,0,0.0643026851883519,1,2,2,1,1,1,1,1,1,2,0,0,-1.286345597881066,-0.5748454021463536,0,-8.939679586669639
0,0,0,0,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,0,2,-1.4824642137615447,-0.9782672202340764,0,0.8160658738151859
1,0,1,1,-0.0986731599168891,1,0,2,1,1,1,1,1,1,2,0,3,-1.4475617482234937,-0.6932821771525316,0,7.026046168344792
0,0,0,0,0.0235587239120416,1,2,0,2,0,0,2,0,0,1,0,2,-0.1794388336742964,-0.1458126517095576,0,-6.189327242594333
1,0,1,1,0.512486259227765,1,2,1,0,2,2,0,0,2,1,1,1,1.0039209502824906,0.9201183233460452,0,1.7954009630082894
1,0,0,0,0.3087664528462136,1,0,0,2,2,0,2,0,0,0,1,3,-0.0963377252503647,0.1605038053095871,0,0.5198226809618102
0,0,0,0,1.5718292524118322,1,2,1,2,2,2,2,2,2,2,1,2,1.7900574359728842,2.732847320576941,0,1.7386413418528952
1,0,0,0,-1.2802480369298874,1,2,0,0,0,2,0,0,0,0,0,2,-0.3473030726906382,-0.98338499482924,1,0.7681206816668565
0,0,1,1,1.6125732136881423,0,1,0,2,2,2,2,2,2,2,0,0,-0.0115745946579542,0.9903333084167592,0,0.6141323073026569
0,0,1,1,-0.4246248501273714,1,0,1,0,0,0,0,0,2,0,1,2,0.5103003662443366,-0.2173511991755727,0,0.5118664136363559
1,0,1,1,0.5532302205040753,1,0,2,1,1,1,1,1,1,1,1,0,-1.4824642137615447,-0.6342954130686203,0,-1.146530665824225
0,0,1,1,0.9199258719908678,1,0,2,1,1,1,1,1,1,2,0,3,-1.4558718590658866,-0.4733943445465374,0,-0.5146005335430297
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4741541029191516,-0.9983412498961408,0,0.7798029921531642
0,0,0,0,-0.8320644628904743,1,2,0,0,0,0,2,2,2,1,1,3,0.3673664597551738,-0.6303909040024825,0,0.7576226748256903
1,0,0,0,-0.0579291986405789,1,2,1,0,2,0,0,0,0,0,1,2,0.5202724992552084,0.0643249379177196,0,-1.1104061410692558
1,0,1,0,-1.1172721918246462,0,1,0,0,0,0,0,0,0,0,1,2,-1.3245721077560746,-0.9630683120613708,1,0.8619818152714952
0,0,1,1,1.4088534073065913,1,2,0,2,0,0,0,2,2,2,1,2,0.3557323045758235,1.2998042558113712,0,0.9225972333745515
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0,3,-0.6763834620494076,-0.9877527507337333,0,0.771532329861973
1,0,1,0,0.3087664528462136,0,1,0,2,2,2,0,0,0,1,1,2,-0.7461883931255102,-0.2500873090860158,1,-0.8099562202457792
1,0,1,1,0.3495104141225239,1,2,0,2,2,2,0,2,0,0,1,1,0.3241538833747294,0.3265888265465987,0,0.9344180125977881
1,0,0,0,-1.2802480369298874,1,2,1,0,0,0,0,0,0,0,1,2,0.3490842159019089,-0.9741421174353884,1,0.7609010827085042
1,0,0,0,0.7569500268856267,1,2,1,2,2,0,0,2,0,1,1,2,0.997272861608576,1.126924947611815,1,1.4887706025302654
1,0,1,1,0.3902543753988342,0,1,0,2,0,2,2,2,0,2,0,1,-0.5533938215819889,-0.110738248234083,0,-0.28375914586712875
1,0,1,1,-0.3838808888510611,1,0,2,1,1,1,1,1,1,1,0,3,-1.5007464576148095,-0.8146087300551167,0,2.122035125252537
0,1,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.1911921098964387,-0.976237757894615,1,0.7625379846203025
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4841262359300234,-0.9984736061356706,0,0.7799063754318039
0,0,0,0,0.960669833267178,1,2,1,2,2,0,0,2,2,0,1,1,1.3895100933695332,1.5929733263705268,0,1.6581902243697235
1,0,0,1,-0.7098325790615434,1,2,1,0,2,0,0,2,0,0,1,2,0.8709591768041999,-0.3764433990907444,0,0.530327023857419
1,0,1,1,-0.8320644628904743,1,2,2,1,1,1,1,1,1,2,1,0,-1.3096139082397669,-0.869271856981045,0,1.0447169609447295
0,0,1,1,0.8791819107145575,1,0,0,2,0,2,2,0,2,2,0,0,0.1712478438746953,0.7008481531911911,0,0.7971594327066793
0,0,0,0,-1.0357842692720256,1,0,0,0,0,0,0,2,2,0,1,2,0.0682024694290198,-0.8052555557949902,0,0.777435591255835
0,0,1,1,0.0235587239120416,1,2,1,0,0,0,0,0,2,0,0,1,0.7097430264617727,0.2040048893684776,1,8.659420184647791
1,0,1,1,-0.6690886177852331,1,0,2,1,1,1,1,1,1,0,0,2,-1.4841262359300234,-0.8567641923454513,0,1.2804943464461371
0,0,0,1,-0.4653688114036817,1,0,0,2,0,2,0,0,2,1,0,3,0.0017215826898744,-0.4175841302113482,0,0.8973186856931783
1,1,1,0,-0.0986731599168891,1,2,0,0,0,2,0,2,2,2,0,2,0.3341260163856011,-0.0448027815748418,0,0.45405236451917114
1,0,0,0,-1.1987601143772668,1,0,0,0,0,0,2,0,0,0,1,3,-0.4752787796634931,-0.9421780855888712,0,0.7859604889159286
1,0,0,0,-0.8728084241667845,1,0,1,0,0,2,0,0,0,0,0,2,0.2693071518149348,-0.6462736527460936,0,0.7404530419869063
0,0,0,0,1.2051336009250395,1,2,1,2,2,2,2,2,2,1,1,1,1.6703918398424222,2.13982518936236,0,1.7755916752465184
1,0,0,0,-0.5876006952326126,1,0,2,1,1,1,1,1,1,0,0,2,-1.522352745805032,-0.853477345730454,0,1.4524784477877264
1,0,0,1,-1.076528230548336,1,0,2,1,1,1,1,1,1,0,0,3,-1.504070501951767,-0.950626825545542,0,0.8830486731047775
0,0,0,0,0.5532302205040753,1,2,1,0,0,2,0,2,2,1,1,2,1.2066876548368837,1.0549231533074444,0,1.906842963759738
1,0,0,0,-0.4653688114036817,1,2,1,0,0,0,0,0,2,0,1,2,0.6416001175541483,-0.2408223723189092,0,0.5174871336833295
1,0,0,0,1.4495973685829016,1,2,2,1,1,1,1,1,1,2,1,0,-1.3511644624517327,-0.3460897014918431,0,-0.23874884777845154
0,0,0,0,-1.2802480369298874,1,2,0,0,0,0,0,0,0,0,1,2,-0.4885749570113221,-0.9852600415559164,0,0.769585278114255
0,0,1,0,-0.3023929662984406,1,0,1,0,0,2,0,0,0,0,1,2,0.325815905543208,-0.2142187681733606,0,0.7084118747720533
0,0,0,1,-0.3431369275747509,1,0,2,1,1,1,1,1,1,2,0,3,-1.4974224132778524,-0.7876080571909778,0,2.295317099088383
0,0,1,0,-0.0986731599168891,1,2,1,0,0,0,0,0,2,0,1,2,0.6715165165867639,0.1504226717320451,1,-1.5244537811370773
0,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,2,0,0,2,0.5235965435921655,-0.9261409212324748,1,0.7471866687845546
1,0,1,0,0.7569500268856267,1,2,1,0,2,2,0,2,2,1,1,0,1.396158182043448,1.4186380995361396,0,1.8741502730014332
0,0,1,1,1.0014137945434884,1,2,0,2,0,2,2,2,2,2,1,2,0.6548962949019775,1.1303662098395972,0,1.128770360463123
0,0,0,0,-0.7098325790615434,1,2,2,1,1,1,1,1,1,2,0,0,-1.3212480634191175,-0.8445212401889177,0,1.1897470827634367
0,0,1,1,1.6125732136881423,1,0,0,2,2,2,2,2,2,2,1,0,0.6283039402063195,1.6825123224126346,0,1.0433711214664998
0,0,0,0,-1.2395040756535771,1,0,1,0,0,2,0,0,0,0,1,2,0.3657044375866952,-0.9364426485425672,1,0.7554978373498217
1,0,1,0,-0.1801610824695097,1,2,1,0,2,2,0,2,0,0,0,1,1.0571056596738069,0.1769380383845736,0,-0.982110209148629
1,1,1,0,-0.1394171211931994,1,2,1,0,0,2,0,2,2,0,1,2,1.1202625020759949,0.3180297897236527,1,-2.281138693740047
1,0,1,1,1.5310852911355222,1,0,1,2,2,2,2,2,0,2,1,1,1.2066876548368837,2.0786545473262024,0,1.357634717909528
0,0,0,0,-0.791320501614164,1,0,2,1,1,1,1,1,1,1,0,3,-1.4824642137615447,-0.8868090587187824,0,1.1206698890144224
0,1,1,0,1.082901717096109,1,2,1,2,2,2,2,0,0,1,1,2,0.9723425290813964,1.4120644063061447,0,1.3039635859962553
1,1,1,0,-0.791320501614164,1,2,1,0,0,0,0,2,2,0,1,2,1.0122310611248837,-0.4630926172364451,1,0.5852149872166994
1,1,1,0,-1.0357842692720256,1,2,1,0,0,0,0,0,0,0,1,3,0.3191678168692938,-0.7744606707309886,1,0.7477046077126643
0,0,1,0,1.2051336009250395,1,0,0,2,0,2,2,2,2,2,0,3,0.5385547431084732,1.1923530486861906,0,0.9893949083910375
0,0,0,0,-0.4653688114036817,1,0,0,2,0,2,2,0,0,1,1,2,-0.1511844568101595,-0.4521952868484675,0,0.9716922917213141
0,0,0,0,-1.2395040756535771,1,0,0,0,0,2,0,0,2,0,0,2,-0.1312401907884159,-0.9582152499452674,0,0.7730634120263065
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0,1,-0.6930036837341939,-0.9879733444662834,0,0.7717046353263728
1,0,0,0,-1.1580161531009563,1,0,1,0,0,2,0,0,2,0,0,2,0.706418982124815,-0.8714336755600366,0,0.7525229015385458
0,0,0,0,-0.5468567339563023,1,0,2,1,1,1,1,1,1,1,0,1,-1.4808021915930665,-0.8381019625717081,0,1.532580492350083
0,0,0,0,-0.0986731599168891,1,0,1,0,0,0,2,2,0,0,0,2,0.6765025830921999,0.120267508492439,1,-1.2188472386385365
1,0,1,1,1.4088534073065913,1,0,2,1,1,1,1,1,1,2,1,1,-1.509056568457203,-0.4407905908756245,0,-0.31287186345264717
1,1,1,0,1.6125732136881423,1,2,1,2,2,2,0,0,2,2,1,1,1.2582103420597217,2.323734184189424,0,1.441010035677558
1,0,1,0,0.8384379494382472,1,0,2,1,1,1,1,1,1,2,0,1,-1.4924363467724169,-0.5176233879228435,0,-0.6173663635688851
0,0,0,0,-1.1172721918246462,1,0,2,1,1,1,1,1,1,1,0,2,-1.504070501951767,-0.9634212620334512,0,0.8622977185712132
1,1,1,0,1.5718292524118322,1,0,1,0,2,2,2,0,2,2,1,1,1.0205411719672768,1.9517469729900985,0,1.2417041927393297
0,0,1,1,0.7162060656093164,1,2,0,0,2,2,2,2,2,1,1,1,0.6432621397226272,0.8299175461062865,0,1.1587692229333877
1,0,1,1,0.960669833267178,1,2,1,0,0,2,2,2,2,2,1,2,1.2764925859129863,1.5840613395755003,0,1.6489133776463103
1,0,0,0,-1.2395040756535771,1,0,0,0,0,0,2,0,0,0,1,1,-0.4852509126743647,-0.9591638029952332,0,0.7738286802239649
0,1,0,0,-1.2395040756535771,1,2,1,0,0,2,0,0,2,0,1,2,0.7895200905487467,-0.9282806804382114,1,0.7489129714629934
1,0,1,1,-0.3431369275747509,1,2,0,2,0,0,0,0,0,0,0,2,-0.3340068953428092,-0.4169885271334628,1,1.215224866879487
1,0,1,1,0.5532302205040753,1,0,2,1,1,1,1,1,1,2,0,1,-1.4907743246039378,-0.626883463654935,0,-1.1331330799025232
1,0,1,0,1.5718292524118322,1,2,1,2,2,2,2,2,2,2,1,2,1.7102803718859096,2.7712968081604337,0,1.7631029603935193
0,0,0,0,-0.1394171211931994,0,1,0,0,0,0,2,0,0,0,1,2,-1.1168193366962451,-0.5987357033815353,0,4.294563668057871
1,0,1,1,1.490341329859212,1,2,2,1,1,1,1,1,1,2,0,0,-1.3411923294408608,-0.2493152310220902,0,-0.16728733614711083
1,0,1,0,1.5718292524118322,1,2,0,0,2,2,2,2,2,2,0,1,0.6449241618911058,1.6207240179253364,0,1.0311069191761633
0,1,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,2,0,1,2,0.8809313098150715,-0.9670831179937835,1,0.7553873078477102
1,1,1,0,0.960669833267178,1,0,0,2,2,2,2,2,2,2,1,0,0.6931228047769863,1.121123332445746,0,1.1670225228504112
1,0,0,1,0.960669833267178,1,0,2,1,1,1,1,1,1,1,1,3,-1.449223770391972,-0.4608866799109435,0,-0.47975554550671873
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,0,0,1,2,0.4886940780541142,-0.9722891300819672,1,0.7594537168075458
0,0,1,0,-0.1801610824695097,1,2,2,1,1,1,1,1,1,1,0,3,-1.304627841734331,-0.7107973195170139,0,3.9453432993072104
0,0,1,1,-0.5468567339563023,1,0,2,1,1,1,1,1,1,0,0,3,-1.4824642137615447,-0.8387416843961036,0,1.5337503084731603
1,0,1,0,1.368109446030281,1,2,0,0,0,0,2,0,2,0,0,2,-0.0315188606796979,0.8741245301093379,0,0.6389288025499025
0,0,1,1,-0.6283446565089229,1,2,0,0,0,2,2,0,0,1,1,3,-0.0946757030818859,-0.5349841146745405,0,0.851418260874386
1,0,1,1,0.797693988161937,1,2,2,1,1,1,1,1,1,2,0,3,-1.2979797530604165,-0.4135913836521905,0,-0.5184837666950409
0,0,0,0,-0.5468567339563023,1,0,0,0,2,0,0,2,0,1,0,2,-0.2193273657177834,-0.5462123356613434,0,0.9988216323308358
0,0,0,0,0.1457906077409725,1,0,0,2,2,2,2,2,2,1,0,0,0.6997708934509005,0.3177650772445926,0,2.1795990987922123
1,1,1,0,-1.0357842692720256,1,0,1,0,0,0,0,0,0,0,1,3,0.1762339103801309,-0.8010863342497923,1,0.7734104079537868
1,0,1,1,1.6125732136881423,1,2,1,2,2,2,2,0,2,1,1,1,1.33300133964126,2.3180869846361407,0,1.4375080554230504
1,0,1,1,1.4088534073065913,1,2,1,2,2,2,0,2,2,1,1,2,1.545740177206525,2.293645199069584,1,1.6280226084376759
1,1,0,0,0.0643026851883519,1,0,1,0,2,2,0,2,2,1,1,2,1.1651371006249178,0.4675923403926576,0,7.27173894873926
1,1,1,0,1.0014137945434884,1,2,1,0,2,2,0,0,2,0,1,0,1.0122310611248837,1.3869828989151924,1,1.3850247584690725
0,0,1,0,-1.0357842692720256,1,0,1,0,0,2,0,2,0,0,1,2,0.7130670707987297,-0.7483423727970503,1,0.7224886445929551
0,1,1,0,-1.2802480369298874,1,2,1,0,0,2,0,2,2,0,1,2,1.196715521826012,-0.9628918370753308,1,0.7521135040241139
1,0,1,0,-0.9950403079957154,1,0,2,1,1,1,1,1,1,0,1,0,-1.504070501951767,-0.936266173556527,0,0.9409329109917409
0,0,0,0,1.490341329859212,1,2,1,0,0,2,2,2,2,2,0,2,1.3030849406086444,2.0935225649000837,0,1.404726905814155
0,0,1,0,0.7162060656093164,1,2,1,2,0,2,0,2,2,1,1,3,1.3163811179564735,1.301326352565967,0,1.8169719792289893
1,0,0,0,-0.9135523854430948,1,0,2,1,1,1,1,1,1,1,0,3,-1.5057325241202455,-0.907721344564537,0,0.9936171795164985
0,0,1,1,-0.8320644628904743,1,2,2,1,1,1,1,1,1,2,0,1,-1.3145999747452028,-0.8861693368943869,0,1.0650248585499733
0,0,0,0,-0.7505765403378537,1,0,1,0,2,0,0,0,2,0,1,2,0.7147290929672082,-0.4863431966472314,1,0.6479594958141323
0,0,1,0,1.5310852911355222,0,1,0,2,0,2,2,0,2,2,1,0,-0.4968850678537152,0.4795264613236208,0,0.3131938266926869
0,1,0,0,1.2866215234776603,1,2,1,2,0,2,2,2,2,0,1,0,1.4676251352880292,2.1300528870103883,0,1.6555396036380488
0,0,1,1,1.368109446030281,1,2,0,2,2,2,2,2,2,2,0,1,0.8343946890976701,1.621606392855537,0,1.1852899616772659
0,0,1,1,1.5718292524118322,1,0,0,2,0,2,2,2,2,2,1,1,0.5717951864780458,1.6396950789246498,0,1.0431763350940846
1,1,0,0,-0.506112772679992,1,0,1,0,0,0,0,2,2,0,0,2,0.8360567112661487,-0.2800880567128368,0,0.5534103698464305
1,0,1,0,1.6125732136881423,1,0,0,2,2,0,2,2,2,2,1,0,0.4837080115486781,1.5308982500309134,0,0.9493511593991886
0,0,1,1,1.5718292524118322,1,0,0,2,2,2,2,0,0,2,0,1,-0.0248707720057835,0.9748476283917382,0,0.6201994439891745
1,0,1,1,0.227278530293593,1,2,1,0,0,2,0,2,2,0,1,1,1.2083496770053626,0.7382829096049524,0,3.2483618608904945
0,0,0,0,-0.1801610824695097,1,2,1,0,2,0,0,0,2,0,1,2,0.8360567112661487,0.1509962154366756,1,-0.8381178297051477
1,1,1,0,-0.6283446565089229,1,0,1,0,2,0,0,0,0,0,1,2,0.3873107257769176,-0.4632029141027202,1,0.7371796820494524
1,0,0,0,0.0235587239120416,0,1,0,0,2,0,0,2,0,1,1,2,-0.8542198340766214,-0.4298491417411368,0,-18.2458584491254
0,0,1,1,-0.3838808888510611,0,1,0,2,0,0,2,0,0,2,0,3,-1.0038018292396984,-0.6484795900715952,0,1.6892729200780652
1,0,1,1,1.0421577558197987,1,0,2,1,1,1,1,1,1,1,1,2,-1.504070501951767,-0.5181748722542189,0,-0.49721346826863455
0,1,1,0,1.5310852911355222,1,2,1,0,2,0,2,2,2,2,1,0,1.3180431401249524,2.235077563077517,0,1.4597995134679156
1,0,1,0,-1.1580161531009563,1,0,1,0,0,0,0,0,0,0,0,2,0.1895300877279602,-0.8775661813249308,0,0.7578186012129179
1,0,1,1,0.512486259227765,1,0,2,1,1,1,1,1,1,2,0,3,-1.477478147256109,-0.5974121409862344,0,-1.1657134805651943
1,0,0,0,-0.9135523854430948,1,0,1,0,0,0,0,0,0,0,1,2,0.1729098660431739,-0.6808848093832129,1,0.7453155617922966
1,0,1,1,0.1457906077409725,1,0,2,1,1,1,1,1,1,2,0,1,-1.5073945462887242,-0.6744875911392585,0,-4.626413193486557
1,0,0,0,0.8791819107145575,1,0,0,2,2,0,2,2,0,0,1,3,0.1695858217062168,0.7058997496665897,0,0.802905224804805
1,0,1,1,-0.3838808888510611,1,2,0,0,2,0,2,0,0,2,0,3,-0.1694667006634244,-0.3834362204125843,0,0.9988416499716679
0,0,1,1,0.3495104141225239,1,2,0,2,2,2,0,2,0,1,1,1,0.4504675681791054,0.4093776543726716,0,1.171288859590778
1,1,0,0,-1.1172721918246462,1,0,1,0,0,0,0,0,0,0,1,3,0.2211085089290543,-0.843418271526167,0,0.7548905966671906
1,0,1,1,-0.22090504374582,0,1,0,0,2,2,0,0,2,1,1,1,-0.6298468413320059,-0.4574674770564161,0,2.070878370630559
0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,2,2,2,0,1,2,1.0321753271466272,-0.9650757150275772,0,0.753819328121672
0,0,1,1,1.4088534073065913,0,1,0,2,0,0,2,0,0,2,0,1,-0.9672373415331684,0.1157673963484157,0,0.0821713570397198
0,1,1,1,1.6125732136881423,1,2,0,2,2,2,2,2,2,2,1,1,0.8227605339183194,1.837788250754689,0,1.1396618988550937
0,0,1,1,0.960669833267178,1,2,2,1,1,1,1,1,1,2,1,1,-1.3245721077560746,-0.3593032660715973,0,-0.3740132703549453
1,0,1,1,0.4717422979514547,1,2,2,1,1,1,1,1,1,1,0,2,-1.327896152093032,-0.5601759189317683,0,-1.1874617166286283
0,1,1,0,1.368109446030281,1,2,1,0,2,0,0,2,2,0,1,2,1.196715521826012,1.9445114985624536,0,1.4213128227457725
0,0,0,0,0.0643026851883519,1,2,0,2,2,0,2,0,0,1,1,3,-0.0132366168264328,-0.0858332158291705,1,-1.3348309728863195
0,0,1,0,1.490341329859212,1,2,1,0,0,2,2,2,2,2,0,0,1.3479595391575674,2.1871204856211137,0,1.4675299153300165
0,0,1,1,-1.2802480369298874,1,2,1,2,0,2,0,2,2,0,1,2,1.251562253385807,-0.9621638777579152,1,0.7515448959915945
